,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
139,12498751.24083026,7352716.597643741,12755299.807106944,12026425.532415116,11022743.578955572,11026157.24993078,13576433.307751574,5507549.719222651,5742704.81585185,12026425.532415116,8727741.850329831,11856499.515635384,14705333.578057753,14511377.518549737,5079136.594527344,8487017.511480192,8530200.449469907,13197604.620366553,3283521.823438102,12981713.388929112,12981713.388929112,9560721.706672663,6082826.070977062,12921372.053325683,8183912.239957704,4280669.738817928,11614079.251541084,4262085.06556691,6653847.1979788365,9499626.525170758,9868830.394943446,9210422.396890478,10959106.18203528,11501993.36579656,9445392.654146105,11841462.922524715,10927420.969058331,242433.98288746487,234735.5873598315,235787.5965557582,13958066.487665009,11963259.824441746,9117064.264539035,12231364.187192893,5607747.523393213,6653847.1979788365,13831569.98454049,9648494.372353246,13285117.41516996,11308707.031127155,13831569.98454049,5219301.501432352,9949783.407604367,12707086.118543804,5023869.333317358,11644003.224486932,12139187.384542527,13344611.273681732,7881021.142689687,13344611.273681732,332890.2085282808,11770172.100978417,2720300.397816574,11112051.531910991,5344078.638347674,13591569.59741576,15094570.28530673,12126246.857756456,5591461.606058034,9681397.255786255,5818885.887771581,0.0,6188546.430634807,4951734.708235443,14878824.248841828
140,18100485.137586843,10177212.21757052,19173959.901866358,18078305.050331134,15342767.45393665,15347519.007809035,23733895.690664355,4752121.98422487,5069372.395639622,18078305.050331134,10322019.771568254,17798233.367361773,19230037.60188932,18415361.532653872,9964776.068971975,14458435.318436917,12328776.282953035,23167876.638801944,8784125.202716086,21789793.88670302,21789793.88670302,8861908.383138632,11282680.361714449,20521869.50349308,15027317.72019601,8222070.2669751365,12717220.69174953,8186373.869289282,14384164.036471322,9111488.118979393,9383734.011142047,17051165.527568385,21507826.34583164,22113555.020515136,8891671.413299976,20367408.846309975,15925454.591367919,0.0,0.0,0.0,22364011.772826303,15945400.97582377,15189153.480313107,26056235.98809831,6273384.887472991,14384164.036471322,23285632.019353922,19007907.440911233,26805964.660571255,15262636.193181591,23285632.019353922,6810198.014114684,14165762.650391923,24286071.081469946,2501502.6736901375,13859376.628805468,14997818.760296514,16682117.91335178,6262437.430836075,16682117.91335178,0.0,14083620.436534604,0.0,15004602.094254885,9173344.482130866,18866990.492039822,21729208.599002004,22883039.729535226,5470895.261006324,11431375.795185553,10794880.858153949,0.0,10841768.972098501,4327763.383441525,21857340.223276854
141,23014430.399561666,19478000.992288318,32418302.082617983,30565827.677896958,26141936.354583666,26150032.339828193,32506790.365390524,9811983.846873697,10303153.45858791,30565827.677896958,18524362.46822926,30051804.389604796,28996751.104774147,27778112.34864939,10143762.020680089,16962801.785094894,13974236.674784085,30206050.088187177,8715144.377327148,28528281.0120995,28528281.0120995,13809852.151311835,12051305.563525133,33830387.468838625,17866031.212468058,7078369.123018677,16631144.099556452,7047638.1427450795,17265880.09683009,11888812.519671971,12230993.136667388,20978593.021178134,27679800.9311458,38184186.62048123,14047043.780108022,26158919.33905194,19495120.67543384,0.0,0.0,0.0,29468225.934108295,26250942.001090173,17949615.26643557,35091044.03555637,13024598.164027775,17265880.09683009,32029817.80040044,24063115.5555501,41385879.192837946,19023330.04303007,32029817.80040044,14525902.352302128,16842113.13858869,39831633.06147558,5597252.901073828,22242984.04154692,19471244.64184896,22299623.594967168,10115203.420681575,22299623.594967168,0.0,18202186.010405567,1898472.5755233127,18626458.285238963,8819967.862761365,30931807.37291161,31064686.50720057,37705236.85188355,11429731.356643315,13524449.33653649,11373475.705765031,0.0,11205738.625739684,9546362.979912186,30729396.167893752
142,685614.3603845937,486900.2478648559,937533.6211207741,883960.271342444,703498.5156406269,703716.3844903143,1054635.5677790728,5223.317078456348,20146.753384118812,883960.271342444,359767.46307224315,868371.8645988536,807711.1626486045,752870.4696063739,402189.0475617996,589318.7983787315,375403.8304786619,1034031.0243350238,469736.2942168178,948921.2012173134,948921.2012173134,84403.5074849989,452411.93110914796,1008682.8061088704,677155.578761758,252217.54021345853,289810.989024173,251122.52918503535,778606.8372550488,78143.98013152966,70257.44278381519,796134.5192088839,1059844.4681709313,1222010.2015153063,102736.73437063674,899424.3380549257,569987.8635183225,0.0,0.0,0.0,951869.443658412,687510.9898636966,608304.3445887408,1212832.4946458987,191306.51672356544,778606.8372550488,1024928.6969621653,953304.0279232116,1347931.7757423497,508309.7271110199,1024928.6969621653,306072.90182621725,463920.7123451311,1257112.0332612542,0.0,496809.01414759905,474310.00136602914,581826.0071341789,0.0,581826.0071341789,0.0,409904.3788658934,0.0,495657.0550673029,278470.4985930796,848059.7944621565,930596.0946640872,1185649.1482894197,89763.72149191414,241452.94348776797,424919.1719790786,0.0,383151.58988486405,13244.527303229359,932345.0859182413
143,1498451.556531798,1418169.9861073312,2323418.9757657717,2190652.1771505848,1830863.3295493268,1831430.335845254,2307076.4640142624,461945.31050996645,496674.73903000954,2190652.1771505848,1182254.4344922442,2151347.9796374743,1946883.910424636,1842930.1175774902,661131.1043216435,1141680.8524777468,795335.6573507339,2167572.469525326,680400.7782777296,2015401.8215030173,2015401.8215030173,608814.3874423596,790056.5405780921,2411973.4425048586,1274197.397076968,362385.9070449614,852703.0072323126,360812.5963052583,1363694.9819640224,459886.00864020793,461069.4456264492,1532804.5657210737,2097987.019546166,2815716.1919219443,644549.5372584582,1862948.4517624888,1227600.846905213,0.0,0.0,0.0,2050931.1214242312,1784359.5738867726,1197614.1135822441,2598227.298155496,828829.7829514649,1363694.9819640224,2255819.343613883,1834584.0428313445,2994522.749868852,1154068.5952775755,2255819.343613883,1048781.7921993155,1006883.5891314083,2859115.0586277554,186.1707506066816,1402156.6903740994,1152940.9246311488,1386503.6499378125,309247.1169255306,1386503.6499378125,0.0,1035279.8289490612,0.0,1124783.598010418,472602.98062105017,2135757.18858356,2127382.98690543,2708153.0321720904,638703.658662662,652751.9389938326,735344.0826916952,0.0,675951.5534978252,478466.6795399356,2109644.3652124996
144,168382.43951606474,255685.15771955144,357137.9205951297,336730.03941826517,289280.0990318009,289369.6871702437,297437.1912602484,98764.46471843186,103792.57708169751,336730.03941826517,203577.61136393933,330225.07779514877,270435.7127008386,256758.34130878854,27152.40953062144,104382.74753747387,58363.872641520895,263304.51464476116,27255.473561857416,245534.95694618535,245534.95694618535,90012.74363646386,46773.509650535576,354256.5058240884,122352.14936951538,0.0,91828.88543351447,0.0,132460.80844148924,42348.03684494037,41560.49529620865,162356.957086184,246686.05064600156,401420.1016740052,97472.20222543688,219298.59873915676,124808.7900689293,0.0,0.0,0.0,251138.68918799225,272518.85456949176,111950.04802683019,335370.8934802719,164888.09599527498,132460.80844148924,291255.95586826745,206941.88545320978,402203.83692313865,120639.20129381282,291255.95586826745,208023.84693769406,91775.22206589859,396139.93075372017,20906.354801048,211683.04338475963,129856.03977665704,166929.4017201187,50002.870561624455,166929.4017201187,0.0,113681.72862897631,0.0,116207.84600629595,566.6817944140927,321867.69697934046,281923.52812545263,377532.29759366304,131755.07267364208,49557.53028212911,39436.061226686026,0.0,28775.785041390132,106815.95213092506,275939.0370307268
145,869685.3579446373,921934.1376557485,1442239.7150079387,1359826.0170074853,1150588.844106826,1150945.1738820216,1356602.8479898053,353594.05099717696,374740.2293247542,1359826.0170074853,778769.8463220518,1335094.0211200262,1184514.5841153818,1125410.3983808511,331929.6289352775,631032.4891585434,442929.1035686666,1252954.5293116842,326235.6343928185,1169585.7409812075,1169585.7409812075,424136.29799042415,411618.943952918,1477432.276116287,701518.4853793478,154260.0079121847,524177.97790488054,153590.2828416542,736854.1592413043,302817.564582391,305587.9122299249,856192.3838587644,1190646.1532596268,1704015.5525508286,446100.31234201696,1070630.3594944628,703539.3851950167,0.0,0.0,0.0,1195482.8738128296,1115898.2743762475,665992.5353766016,1516544.6562379051,573610.3108389025,736854.1592413043,1329105.5646055483,1030062.7573697041,1774702.1532740027,671537.1457171375,1329105.5646055483,705472.7213362623,572951.0767402964,1714946.2586402502,82027.63114918685,888378.6740228819,686123.1484382937,827129.1912576951,251696.7616032691,827129.1912576951,0.0,619584.8367039397,0.0,653735.685904415,230357.97342216712,1325978.1732722367,1270316.2472166899,1628051.9807252083,461670.1943042987,384487.9387313599,380005.77467628685,0.0,347672.2657788036,365705.50982422644,1254410.2583791541
146,1001350.6867967122,1770847.2822243199,2332321.61179951,2199046.0911252527,1924146.139281423,1924742.034648187,1808770.6616849538,779583.4453777755,811929.1973870038,2199046.0911252527,1427798.7230594486,2155773.640562442,1721632.7829910205,1643723.1505251178,46958.29962231158,555965.003367576,298859.06629810506,1566301.0249850524,15677.558524029042,1468012.132392861,1468012.132392861,678585.2328071746,175715.85640905765,2264492.4285840467,654478.343080372,0.0,595390.4046301121,0.0,687161.8158858833,311127.96697264264,309729.4284640236,906928.7352797794,1430873.3635122785,2495974.120033889,727417.259137267,1291990.2971254974,720674.6342421129,0.0,0.0,0.0,1510360.9644753493,1800648.7415198975,605886.0349382432,2018804.7274279762,1203961.7156721165,687161.8158858833,1775948.9745767326,1177001.7687590118,2454886.5172265153,715767.4634104244,1775948.9745767326,1482551.7283321575,515404.8479048536,2447684.7295110007,292524.85953437,1423065.8597184706,801313.1532117389,1035919.1041921311,441062.29652304674,1035919.1041921311,0.0,706889.2927881326,162761.73602685647,687466.9536053505,0.0,2104680.8083100677,1749688.5903282543,2339191.9841825916,995457.5357941424,291746.30055184365,131395.443967665,0.0,69114.83221246018,837204.903547429,1703473.1904406936
147,4188752.4136641836,2877752.0446423697,5062907.082815329,4773598.106654452,4106731.4493487733,4108003.276988708,5649527.574622365,1567236.6069907406,1647891.9155914383,4773598.106654452,2923635.5890917554,4698511.931540562,4919763.106325357,4722594.542990421,2000136.686871349,3138243.5743728117,2731351.0968152066,5276437.85758246,1658745.7052808034,5011754.143824153,5011754.143824153,2492341.126271877,2327087.459651409,5356176.040411148,3231949.6745364997,1571718.2549885304,3154615.5559191518,1564894.58673243,3012755.821043522,2349460.8373423475,2425477.2083593807,3715466.464975799,4743089.144684791,5654737.931762965,2505300.9893164444,4605186.441723334,3623531.3770353682,0.0,0.0,0.0,5199035.09288539,4234596.7711478295,3320680.592541292,5919999.523676826,1940638.5700595372,3012755.821043522,5577418.629071221,4147815.972085526,6786381.22213504,3549203.833507177,5577418.629071221,2064810.5102415462,3202363.3662882615,6234234.990675635,1031397.8959449294,3706704.642986044,3603525.466883095,4041454.3769753273,1881207.3234899298,4041454.3769753273,0.0,3402393.11124675,344440.5424088591,3483589.7004986946,1855678.196764385,4975918.209510526,5385521.470950986,5885549.702127629,1754918.5572352903,2689168.551732877,2215845.1127328114,0.0,2236040.4319357993,1471657.8785909158,5355417.7048116885
148,197416.18175426382,112769.36530083999,246280.36790690888,232207.20402651408,179633.32706728866,179688.95832373563,297132.8958767707,0.0,0.0,232207.20402651408,77134.66098552586,228189.22373921995,217710.9050256179,201562.23638910556,133305.49010581503,180301.20835672366,113617.30692364083,298487.59872926306,159745.98075504138,272683.3530067168,272683.3530067168,1943.391169216481,146095.1369601914,270659.20763266244,208174.89924526575,90662.82440896437,73801.03885225789,90269.20867346959,244392.05590022317,10121.775372278078,7091.302471040331,240757.428285228,313245.14937182266,333037.7389089765,7042.173849871129,262004.94362072067,166869.07183678288,0.0,0.0,0.0,272066.99522898527,176755.58483875444,184845.21925663901,342884.05303706136,27372.446508096935,244392.05590022317,288217.24680275546,286181.6416038616,374265.7539711652,145630.08959592253,288217.24680275546,59666.68625244908,136928.3156926676,345298.95919541066,0.0,122260.16388408566,131190.29341249762,160788.46086772525,0.0,160788.46086772525,0.0,111953.55375694546,0.0,142218.10032772363,94124.07939005183,221719.12057427387,257524.13560138637,325035.5455909896,0.0,66774.29202333474,138057.488817578,0.0,124900.4256142141,0.0,259432.33333866243
149,14352217.720297463,7310492.760395087,13939239.653946925,13142711.673721386,11320450.99118862,11323956.86018558,18451422.116490047,3914737.415169751,4154260.5462355064,13142711.673721386,7866567.899468019,12947477.426936142,14755924.159691848,14205710.626495788,7622827.146262726,11160287.309224386,9968280.22037475,17714622.572232004,6334832.828726918,16844140.357760124,16844140.357760124,7518066.641063394,8668762.2453429,14866542.382923143,11348481.702667948,6498887.221572017,10625288.610150745,6470672.081680967,10386091.059198104,7931821.457971315,8194434.706768454,12778259.104906289,15755599.169007687,15190839.29938981,7481639.7399254665,15585947.12486479,12682574.699786954,0.0,0.0,0.0,17437459.92496489,11973098.52716002,11778031.073968707,17951500.241812482,4702620.860030526,10386091.059198104,18118234.794569574,13921319.737071166,18439132.081357814,12312970.121993108,18118234.794569574,4829591.909876166,11397222.694726324,16880825.104887772,2618025.5441237334,10764729.28100539,12194928.360284943,13412408.551084105,5599886.796742701,13412408.551084105,0.0,11546717.461127754,263391.11096444365,12113587.946611384,7311755.791144056,14052207.637295637,16818767.916846544,15951233.885536784,4287297.819429163,9616514.137874007,8314508.842738343,0.0,8495566.526476175,3491363.108543176,17013637.712795332
150,34871170.23792357,17448284.82406475,33295409.734552585,31392814.89257815,27141678.4925256,27150084.09131548,44714681.92892659,9615542.388371568,10192742.321882486,31392814.89257815,19007109.960476868,30930348.244029082,35648156.583836414,34366064.64407534,18310481.96908403,26904551.16893424,24275778.973865442,42594079.69887504,15010728.320364552,40651576.87750389,40651576.87750389,18543471.522810012,20854259.07337947,35449121.98041912,27224296.13093141,15696264.19010976,26115533.62520502,15628118.32531912,24668989.610197507,19642294.702865966,20303803.072608892,30604374.469372176,37505607.38531772,35807196.02829651,18426364.849869896,37507854.4371834,30820793.195856784,0.0,0.0,0.0,42213042.04170912,28809424.29903666,28426307.48840214,42064559.49860354,11336315.510703962,24668989.610197507,43920152.58118095,33162645.571813527,43385788.782993816,30024544.574662503,43920152.58118095,11506839.081488067,27747618.694245324,39839788.88124832,6690591.624373736,26094543.601188857,29812092.947227243,32728324.650554214,13943889.207284046,32728324.650554214,0.0,28272788.250700675,962773.4043041298,29540621.192480497,17712033.578851145,33743244.91638677,40698309.86435897,37672839.203947864,10429988.636293506,23636972.7697461,20010013.776456885,0.0,20519640.514377095,8545460.091798116,41239159.21195043
151,5868026.421651464,3427750.67748656,6086843.982823581,5739024.326662233,5134624.637051269,5136214.796430969,6903118.193704392,2336726.1988426857,2443692.106877398,5739024.326662233,3904908.201436186,5656414.109842385,6760368.57674918,6567256.360010875,2571799.06568252,4134432.2871852303,3980884.450877908,6577657.212213084,1836822.5990017003,6416280.824556254,6416280.824556254,4029913.760289116,3029761.9037060556,6300603.01735832,4064759.6098383246,2160656.874150801,5028879.559929283,2151276.3088505804,3451238.3244550303,4007581.7479757983,4157064.8313845764,4589247.949124475,5552481.826658663,5840832.705338454,3995319.210223174,5842227.244093752,5121351.43948518,0.0,0.0,0.0,6834938.166814991,5504331.913653882,4417202.931147008,6293748.900348424,2502999.448309566,3451238.3244550303,7012674.193369367,4884660.577512796,6812929.963467992,5190412.161809155,7012674.193369367,2415512.037422412,4628378.917099198,6464530.405340936,1982616.9693774765,5177524.657699936,5427203.827563078,5983977.515266862,3249028.4143273453,5983977.515266862,0.0,5214597.382851494,962611.6563492704,5100225.100622133,2609599.831197251,6339628.144902351,7655130.000000001,6155476.171391118,2429842.652974625,4288029.1609457405,2898906.592485004,0.0,3036116.2490026895,2115188.7246569344,7445035.813799722
152,9451708.464558505,5420755.7844090555,10239111.16463064,9654019.098080317,8133103.6548467325,8135622.423398869,12478915.91866894,2305321.873993966,2473275.4870350463,9654019.098080317,5351076.943833087,9501978.103757001,10077188.93907364,9627718.603883944,5339049.365998532,7672522.486724751,6391975.7076904895,12278565.605852392,4854034.2630919665,11501245.404715478,11501245.404715478,4355845.260830203,6021876.330054851,10973688.641733851,8057473.363882205,4349466.669281534,6423033.831499393,4330583.311817215,7884768.398311887,4472953.839211366,4596561.667749467,9159608.994723544,11619604.110137656,12092781.715415897,4388959.075095451,10804758.707396602,8306041.85741689,0.0,0.0,0.0,11762297.12818062,8396441.491754921,8039556.5128376745,13751314.020096403,3230940.9309592275,7884768.398311887,12232479.759733502,10299298.697837599,14506240.72488321,7900107.802421322,12232479.759733502,3609159.2260364667,7354033.006774388,13162185.53441424,972526.1952201341,7183005.311700463,7712989.932827717,8623115.230108375,2949948.686563568,8623115.230108375,0.0,7207303.057575738,0.0,7764416.895505734,4816222.163885007,9975620.49199622,11389771.822381228,12393851.36950007,2739313.814232606,5781089.942548263,5756717.137518075,0.0,5732876.422455014,2110379.9980197274,11450903.495945796
153,10614713.121143349,5060967.402498806,10381157.971388256,9787948.944451783,8113707.794915377,8116220.556697635,13477521.379629835,1605162.873704152,1782039.5035009517,9787948.944451783,4958872.7194116535,9636226.670620458,10470140.216235314,9975354.588317554,6744292.770092564,9136035.632020734,7462068.749449999,13863815.98498403,6386140.84920869,12885887.680600744,12885887.680600744,3985663.7572450778,7462566.0905166995,11271325.484696561,9684418.042547671,5658388.053797667,6779278.805624238,5633821.969627779,9717554.407444622,4511637.695539835,4621455.703381656,10889720.769972963,13637899.971824914,12565376.993126092,4014715.3806870985,12340776.348011704,9477655.364424858,0.0,0.0,0.0,13072909.160290113,8437352.636676073,9511626.717531754,14721698.959111018,2622802.145730073,9717554.407444622,13193497.461233502,12247487.992047045,15149199.968608318,8843061.794193733,13193497.461233502,3051164.6062342757,8439411.307110785,13688400.475504793,97256.63215674418,7126115.430286293,8392941.386890965,9319809.96107373,2397697.6259036064,9319809.96107373,0.0,7803035.915645195,0.0,8703580.412287492,6034650.583890143,10110014.163456006,12085820.99508655,12877875.00344656,2058153.7302297994,6394914.265776469,7156972.316060103,0.0,7094013.638175263,1376435.2102729888,12233635.765531095
154,12997261.780329594,12053066.729837496,19616798.263312962,18495838.362552222,16417087.343991298,16422171.607646918,16947151.3534988,8171654.668011955,8475893.144008016,18495838.362552222,12750842.310312822,18212961.775134124,18339293.904333476,17803099.495085534,4407247.817591798,8538839.92327994,7971613.780822975,15367492.341744844,2748082.905312777,14881025.707692567,14881025.707692567,11253484.337058377,5572619.004714525,20240089.136435926,8524080.81322039,3004603.83047443,11625329.742129473,2991559.240761806,7268014.861292413,9449474.496942228,9806089.013706047,10048108.112489602,13023982.013240762,17887308.211998746,11307219.689687867,13362493.342681903,10991123.46805843,622746.1427589217,602971.0845630101,605673.4064945619,15767384.097243028,16955615.443830896,9194683.461831909,16481717.223333763,9177717.160070052,7268014.861292413,17021777.58918601,11156294.625846773,19204545.148706887,11299426.13812796,17021777.58918601,9279250.34125098,9680002.50796725,19100318.475052245,6660765.982856168,15188376.68537815,12252540.262165967,13792765.019975943,9301699.48786318,13792765.019975943,1663580.1852737258,11774268.925654942,4376343.601939429,11067264.436477335,4311045.539457348,19663235.630730506,17988722.916404665,18344883.362529814,8759101.494731272,9037732.446864303,5243852.81275947,123484.90401122333,5421063.94541716,7790148.283342592,17479026.890011217
155,3707673.0275369193,4719838.636989957,6926561.30467205,6530757.801547933,5595430.032297086,5597162.900068005,6038474.780201357,1960819.4991192236,2059970.8193167173,6530757.801547933,3937766.332590127,6408396.621132729,5466186.324695936,5205727.032494208,1041832.6573275491,2492157.7229024284,1667949.6867295129,5449522.070541926,978585.4473316076,5098830.074280245,5098830.074280245,2077466.3440066078,1421001.0878714812,6955889.286380933,2801519.089574527,176928.0596985147,2265614.0035998113,176159.92051024328,2927768.7817860325,1302268.1332620317,1312424.0383460817,3535115.132305119,5096798.30638128,7892229.884536446,2194827.5614827876,4605287.372499566,2904440.0869572167,0.0,0.0,0.0,5228298.747823324,5358004.504281229,2653020.1500525624,6729153.383281651,3066783.610585791,2927768.7817860325,5923704.987261531,4339666.847196829,8004240.326172837,2811600.251334518,5923704.987261531,3749996.1909468537,2293437.6898477976,7845548.549166775,634984.2554912578,4265321.839472544,2958320.8457422005,3634849.7256790698,1305787.8370399862,3634849.7256790698,0.0,2660198.5863248557,81033.98020139278,2727369.66128369,587773.7426068266,6325255.037258905,5736432.496395066,7470105.356217027,2513398.17135343,1505437.7797114984,1279084.332185121,0.0,1119957.93995979,2055100.0205816627,5633577.220237224
156,522827.28318468796,876740.8552994076,1160939.3735698343,1094599.980794415,984463.6665137697,984768.5484173042,822453.863239439,509194.61216786585,525544.4371009801,1094599.980794415,786548.3081654282,1073230.9886575416,867820.115322704,843496.6113588158,53948.1866164482,289336.605637545,224080.19335990452,711125.8497237473,0.0,679441.2928775233,679441.2928775233,514545.66053353105,115978.75569263785,1091781.6250127386,308888.6449312745,0.0,429311.73388774256,0.0,277091.60151949344,325226.1572057619,335407.7740331039,409724.9963157794,612923.0388486162,1090377.4361333773,530699.6597792378,595317.7062650119,402531.0105012324,3506.911459869555,3395.550869341295,3410.768633208979,712281.1021676137,935082.9455927698,317864.96501036274,865439.2557124447,652526.9727113735,277091.60151949344,816723.8073916173,502309.6709623896,1059615.110627716,418137.73675628233,816723.8073916173,730091.380970255,321304.43467513967,1077483.8036790453,344981.4903201358,789558.801174063,475693.2553916313,570847.7510581489,418396.85249105754,570847.7510581489,143205.07103466976,445005.1919518813,271718.94231684186,405443.09986109636,21416.6250747793,1071634.6460767756,841410.0060881637,1036054.8927148621,586754.7845470298,270527.0090462252,97873.4487081033,62579.10087956295,87550.92415141234,520128.7281263079,814889.4831726945
157,13260014.954102738,10253710.893735187,17482293.976256207,16483305.749041567,14174851.445226755,14179241.30321537,18216647.587124623,5570722.794749885,5841559.238666958,16483305.749041567,10174236.557103794,16216673.537257453,16318781.823861247,15663898.718354583,5971815.095233964,9754466.59696116,8368323.906166378,16894631.986542284,4931684.4467783375,16037943.484687543,16037943.484687543,8261376.058854946,7044724.401706882,18384392.85438054,10106934.976694986,4455583.861046012,10004242.561608186,4436239.792184741,9488835.298867201,7420215.822829732,7656144.704375766,11741839.837589,15218973.443915768,19868852.630494654,8340761.705754243,14686882.102705518,11352622.979469566,0.0,0.0,0.0,16640815.677353496,14448270.42772195,10337207.78828374,19231131.696547534,6998506.938892592,9488835.298867201,17995970.25825907,13247808.72758173,22879056.597975854,11154935.907605996,17995970.25825907,7549043.617783409,9943964.555937089,21723015.238926657,3610170.056676887,12507290.569139069,11434770.009581018,12933955.566886356,6253457.240490684,12933955.566886356,0.0,10775334.778992206,1448292.7221521311,10936401.183069242,5433386.472167311,16977143.421913475,17552159.106476266,20480784.99104685,6297529.2376958085,8301691.997781823,6679861.0753135355,0.0,6694097.368519371,5320428.004258184,17373608.156776156
158,2752932.3572234847,3406876.180515878,5014393.4260135945,4727856.658812817,4099024.114221515,4100293.554950602,4244603.419758455,1702242.8140672927,1774038.969403906,4727856.658812817,3018639.3615616267,4640717.037987474,4017721.3039501607,3855763.110627666,795198.3482059962,1821610.442244734,1374409.277313662,3812628.8904306646,634196.1422649655,3599439.966461777,3599439.966461777,1910569.162531366,1069242.2768331843,5008946.96943838,1973534.062093804,263201.97414264356,1953865.2810984391,262059.2738207508,1938752.6517614736,1337903.5415435897,1370232.3993904565,2453426.260686017,3464278.232212677,5540366.596378371,1976413.180378761,3238525.6602494647,2207090.334200119,0.0,0.0,0.0,3723436.84310625,3967358.857215105,1948885.5571735224,4608873.5948429685,2351452.958582476,1938752.6517614736,4184769.345517406,2940982.7643258325,5532724.791349883,2185378.4347579177,4184769.345517406,2718313.8733344637,1808837.6094603548,5491824.523225748,921912.8608241036,3274942.1485626874,2330611.103888826,2776608.0130681917,1402479.9846349836,2776608.0130681917,0.0,2150390.079700851,509219.04486781324,2126880.5951522156,566926.8934738799,4642199.490034744,4134811.6340079675,5244298.240918824,2035809.3818509027,1380013.3223281486,975426.1195384299,0.0,909503.6415975098,1733397.7674396732,4049941.967075344
159,1823747.9948867476,3279202.8900696044,4226015.025738538,3984528.452839193,3559001.318779441,3560103.518011023,3083271.4984096806,1722007.4578625993,1780842.085935397,3984528.452839193,2792627.3214352373,3906045.9862177195,3123221.3510403917,3013950.191903753,90655.28018862635,982362.8348277115,653162.1383265235,2652108.137674439,0.0,2513079.4785982696,2513079.4785982696,1613257.6355804428,320794.15697708866,4017391.1187036936,1097292.0829459794,0.0,1332718.600349609,0.0,1050864.6435014044,906187.1891198141,926197.9026196866,1504971.7333013474,2337245.5031427587,4211442.023756354,1686624.1788979748,2198215.933486964,1353219.7667618173,0.0,0.0,0.0,2614128.0511846887,3348515.950313287,1080201.6130886113,3337473.264722531,2366772.5907210056,1050864.6435014044,3046147.748732857,1907689.5398533973,4090821.5395039255,1387516.563219236,3046147.748732857,2763691.7291213744,1025061.0171164415,4131826.088680094,993972.036090281,2755440.092953892,1581127.186486883,1962037.5260129904,1237342.8641960165,1962037.5260129904,276512.78888065164,1445665.8802545252,759421.7517322485,1339116.6040693833,0.0,3861367.936642913,3081391.940805775,3962838.7918389235,2060708.541453151,756262.8754826742,249377.52249287866,0.0,178999.23912029562,1798102.7355587578,2988458.356341141
160,1294597.516397021,1843065.264150547,2615276.601584037,2465832.224350663,2119435.9403067697,2120092.3156366884,2206125.5039961278,745357.1321898203,782378.0261992279,2465832.224350663,1499317.9975939856,2418717.8339828243,2010936.3439537317,1912921.176175188,271153.4100652837,828136.012263228,507484.63503360294,1966434.82648416,258150.61597046765,1837354.2769641287,1837354.2769641287,724141.5689164113,414364.9971537113,2602471.235123807,951133.5142469577,0.0,752112.513493722,0.0,1010332.3236551004,393875.3794638704,392774.24255984,1235647.7404319993,1837172.4638388953,2942635.7162399185,774198.3444430869,1647543.3672541466,983342.8844282408,0.0,0.0,0.0,1882422.4762755178,2009435.5161092465,885838.9651286416,2472032.1954679955,1199015.8502969048,1010332.3236551004,2162597.6249639327,1549509.4352496616,2957721.067312732,953232.7988233637,2162597.6249639327,1488710.4482264554,747844.423761476,2910736.0353139853,208735.58957916527,1580494.614223223,1018085.1930370094,1281384.9105314543,434762.0413237874,1281384.9105314543,0.0,903608.9150785862,21387.43530103574,921179.0067582014,89510.46012811703,2370453.620321222,2097286.4399064695,2773734.710860966,972278.4043341252,449808.8524588483,361156.7061603916,0.0,291853.3456686304,794487.8398942043,2054827.37743951
161,1744022.1987330457,1328750.4697387198,2441255.4151386213,2301755.1057021287,1858494.8213682733,1859070.3849549468,2671057.97416049,152457.09114045723,190664.78859637695,2301755.1057021287,1026043.602721908,2261072.716322486,2095409.1386728247,1962109.5846887883,963843.2620421482,1457805.042360894,956386.5504867294,2594917.461982151,1091429.273538564,2389227.6097960006,2389227.6097960006,350538.9221621149,1096796.7844235073,2602573.6852742746,1660405.5589049258,597179.0857104253,811371.2607048486,594586.4124005393,1873135.42530017,298675.5485717817,285129.2310176153,1959911.61995232,2622914.2672551335,3120444.2988370825,394597.2352791957,2251812.9546346767,1448091.1654716386,0.0,0.0,0.0,2405370.3971777735,1817211.308278026,1510612.6408540565,3056008.8045133804,604936.4664256109,1873135.42530017,2599813.3634410673,2343680.2493752255,3420691.005421457,1310127.822517537,2599813.3634410673,881760.4534889971,1184559.6158623958,3204393.5936401812,0.0,1350659.6592016984,1244702.3233906042,1513913.1053502436,0.0,1513913.1053502436,0.0,1089595.3238921743,0.0,1277780.3216441048,678823.2798289161,2221437.8134337715,2382425.032328213,3024845.261818821,360939.17968023056,663590.8929001637,1029004.2426687694,0.0,934892.0317706367,171163.5541220484,2381498.2083734334
