,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
245,81649.08893969559,356505.2101743476,289947.43060221395,307520.00215386326,295465.63402353285,289947.43060221395,295557.13778135984,162378.81244073383,235566.39329924845,230876.2315391312,297972.8177820888,283957.11734980776,207678.61552858533,208481.78860757718,0.0,860.4446578437562,0.0,121925.41960230019,91378.52774833582,0.0,119783.57518510922,119783.57518510922,178768.99276483557,0.0,258845.56816452072,2469.916962522868,0.0,0.0,0.0,79437.40602423079,80310.13316618568,32561.88960052255,87035.30695524259,230327.58922436228,186093.1480426492,93470.30702640544,45308.033709813724,84003.2207233474,81335.73157425561,81700.25209087579,129092.99712464337,268328.05853570864,8483.404875199574,165753.4748901591,289710.2743665834,0.0,162596.16306027328,56921.09895905782,214212.359028388,59573.14565884358,162596.16306027328,324878.2071329425,23332.861027198865,225559.38536019914,174828.53495190007,241140.52672836982,88937.48905239474,115733.34903082933,162855.29671471613,115733.34903082933,147203.4692604903,83819.00519528086,56116.834420839,0.0,290957.5118816281,180793.20726865617,216845.7202590265,264288.1916238838,27478.82015663725,0.0,118464.44332456871,0.0,244008.4840871078,170854.7108515643
246,220150.76848961602,368971.60913187225,377571.87591567414,400455.0199105636,417308.85438454465,377571.87591567414,417438.09218398243,251450.2593437081,434905.85069816257,423874.2703716244,492878.10378994007,371692.5158539732,378227.72620238585,364909.58742543205,0.0,74163.3016050457,105108.59430274062,213786.61340881328,331624.1941426141,0.0,217462.3207366359,217462.3207366359,551884.9329762927,0.0,342215.601548773,56418.18136031343,0.0,0.0,0.0,343422.9150159628,359963.6168317471,90437.64158629245,142344.152415285,257143.28460748628,559016.1316805093,182273.88014652315,174610.05529285086,263198.3389051653,254840.57944019543,255982.6927263901,243276.61474867488,433085.8948918708,91823.55705513038,217364.8745958528,373176.97577225475,0.0,258456.87247876657,102743.26890734906,262354.854431754,211156.03397685566,258456.87247876657,316311.38820231165,151987.81848076294,271561.8319108338,449600.80001435475,502580.69299241534,272406.01635559043,296398.4466404837,519549.71986435016,296398.4466404837,270472.3499684408,278593.45732969936,206306.19361206284,0.0,442949.7375394643,305552.95731493784,261816.98766760764,406489.2350337669,206555.61022687738,0.0,201724.9911580933,0.0,389934.2697814393,292510.9882245125
247,5786.451440059176,81313.97655084032,62097.055386498396,65860.51328871043,62368.28374551135,62097.055386498396,62387.59879157685,30077.72509916366,51135.23705722917,50293.400066794646,63627.986049236846,60737.485603348745,39449.06078429001,39994.02249830954,0.0,0.0,0.0,18371.95384559886,6168.886179013679,0.0,18051.894361121045,18051.894361121045,29326.87324963943,0.0,54976.15221216908,0.0,0.0,0.0,0.0,3477.189218354849,2812.213787730886,0.0,10748.971802709402,51090.52003473251,31663.887810552955,11343.48858253995,0.0,12915.18853679499,12505.071817653527,12561.115516420552,19492.51262634213,54965.83485263528,0.0,32767.347328718402,68466.54599886225,0.0,29860.76204356023,3101.2800937286806,45042.50564443497,0.0,29860.76204356023,82748.41308603654,0.0,48446.4431897288,32916.076259881454,46981.53927768339,7223.313677726079,14554.68535133903,26059.562434107727,14554.68535133903,33593.46236058185,5538.953077742543,0.0,0.0,60062.91870105852,33579.64901103108,46592.93082057079,60330.04258033926,0.0,0.0,28268.642105352774,0.0,55665.51062090704,31069.53424613948
248,125077.98702005911,334085.37582069315,367029.77831769217,389274.00730664324,328826.5917102756,367029.77831769217,328928.4271366338,263529.1631386249,163757.72642549136,158531.32232091937,262151.7977863739,359250.6697787974,257831.1179491405,267397.51876474015,0.0,42475.07337437051,2917.8380256686746,215212.96922803205,72871.42053262271,0.0,203415.90110453567,203415.90110453567,115101.24588455888,0.0,361637.28456812614,57429.82666282983,0.0,0.0,59446.072330318246,33006.158456200734,27615.592623265497,100984.55049808702,186903.48474558734,384170.3297994623,124890.70886327446,170948.04006091988,76046.80310698367,0.0,0.0,0.0,209517.19192279302,300978.15277991584,50315.11105515986,294603.08430840133,239047.49984791118,59446.072330318246,258942.36578879674,145906.78339583307,367184.8745493463,80362.34142610262,258942.36578879674,294940.7569817303,41708.37839392282,372623.0489452261,72722.60449097723,238588.6117252062,101601.52917730702,141947.83020410634,79945.43021610478,141947.83020410634,17747.881235718763,87042.75450733284,75567.52643326661,0.0,347167.2289620406,261065.87161225718,355846.12499727134,200273.37594647254,12265.057616676346,0.0,0.0,0.0,174505.12471062632,251420.76921031866
249,208202.45063130397,555688.2362193076,598760.3848628524,635048.8930363585,544053.8099101346,598760.3848628524,544222.2997862294,417835.3620517794,294372.2273570221,285773.2195044675,447233.23933928617,586119.9044200856,424487.4703625571,437888.2772308469,0.0,71423.6210307505,17074.670644237667,340621.62867241923,141208.0680856159,0.0,323795.91473474103,323795.91473474103,220245.10268712539,0.0,582857.1255416533,91153.52191402696,0.0,0.0,86766.40925680075,82815.26877260867,76515.59433719641,158410.85671596523,290073.69819029863,602938.128194085,235040.20563819207,271655.24018341897,131294.51516831922,0.0,0.0,0.0,335761.36049688415,499140.52438216313,84827.27367858021,459443.9732823976,408269.1263624776,86766.40925680075,411884.61261804804,225282.1644253368,574211.5687992359,141290.74996949607,411884.61261804804,491748.29632643657,78607.93226065088,585777.060384676,157135.82288416426,405163.52539302676,178502.45367835058,240777.68531238605,167117.0513985331,240777.68531238605,71291.86033294011,157475.48649820362,133736.64836493658,0.0,571148.3235037026,421032.05041693494,559990.7850682156,350198.2493850584,40663.841152573885,0.0,30391.276867251803,0.0,309645.42516084283,404823.478007392
250,353183.2696443057,627098.8738982929,695568.1306806213,737723.7749642953,754577.60283311,695568.1306806213,754811.2905391594,459181.116343874,546902.8238613661,532334.1331188632,720931.9319389472,683886.531611313,613320.6010886228,604149.7492089904,0.0,157943.09970774662,168798.52820675302,393969.68242494593,422306.54836596095,0.0,390387.2989889977,390387.2989889977,598720.0584734844,32996.857567020495,631931.0373890947,146057.6553892966,0.0,0.0,80500.96209354933,394103.99081964465,407453.6835191524,201675.9801633905,298071.1476847952,514025.6020581925,607102.3044853744,334394.60618869564,279153.82358411996,241093.3231825219,233437.49977515684,234483.69136118656,424447.874999022,748309.1867837193,181753.41536327358,429886.09166850854,552721.9669866507,80500.96209354933,465515.6922841424,234576.96148482265,518819.9329360225,316130.5429022107,465515.6922841424,522247.99126056256,237078.3541830018,531965.8523521454,483977.370272553,730625.0213459302,387174.57679391373,437738.67742274643,542248.0944203231,437738.67742274643,299037.0995787708,383144.22692538885,308205.4049826248,0.0,778785.7613538855,524471.6210604955,511426.1716560045,553977.0832677273,269722.2579337786,23207.40175421297,218665.65532830148,30632.91810986613,515564.83513305546,502934.9388683179
251,1155271.5309487423,2426383.5285627134,2432802.8644350274,2580245.462279575,2669544.6162818507,2432802.8644350274,2670371.3566399436,1536399.3548537511,2228490.0412742784,2171922.4224784393,2886206.871777659,2391017.9474887582,2127242.441699034,2087464.2902618311,0.0,423104.756987089,481489.3021640138,1285038.9425265086,1478929.3578506974,0.0,1281513.7933150735,1281513.7933150735,2296538.4979316797,0.0,2183015.586862649,373961.7314232391,0.0,0.0,122292.68391690895,1422154.632066776,1475033.0983326845,580220.5235386607,930660.6322583333,1753798.4819253683,2335907.5831338293,1076023.088833624,884029.0278228612,1079117.1554363493,1044850.2156935825,1049532.897376572,1403442.0165270988,2618099.1390948007,508556.0080341655,1426822.566654622,2224803.738337681,122292.68391690895,1560856.7312018997,699318.3332736447,1745688.85871766,1035398.082584026,1560856.7312018997,2064140.2255917818,733606.6075933264,1805771.8922213973,1980249.80473916,2664512.1069965316,1315499.3302015087,1494566.2470189524,2125011.16609829,1494566.2470189524,1318278.2947451668,1309097.134936001,1007080.7107795188,0.0,2713652.51281088,1783321.9698353347,1737765.745476421,2252436.5812229128,889021.221022847,0.0,1001080.4743115827,0.0,2107285.9957325812,1703660.9582490788
252,44551.271442135534,636317.9438977119,510467.3484156889,541404.7634711852,500349.29493493016,510467.3484156889,500504.24981103255,257459.26999840402,373570.45853113756,366787.68344808626,486482.53305524035,499149.8254672173,317852.5216187648,324866.7820157368,0.0,0.0,0.0,160536.78538878937,28316.62910664321,0.0,155614.39800584508,155614.39800584508,199786.4119338755,0.0,459158.68886985444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102611.94875787116,442393.6582405257,219588.57142439013,100396.60824631064,0.0,46235.96288148478,44767.758112403906,44968.39276582388,165470.86659429743,439041.94279421127,0.0,287596.89348344074,518944.48729432473,0.0,254256.44062695716,38829.01481650354,391999.1242904859,0.0,254256.44062695716,637451.8036774624,0.0,418342.6897018509,217290.80426898785,362747.59555805626,47151.280946288985,109996.79427945187,167780.1418827308,109996.79427945187,215954.17726688637,30695.119154968314,0.0,0.0,485888.24795648974,279221.84556570725,401772.5629336652,449457.26418192533,0.0,0.0,177114.1021844978,0.0,410541.46542262234,259135.33989573535
253,269630.59829428163,390567.12890905974,457958.0000524587,485713.0303586685,486841.5712254561,457958.0000524587,486992.3428486289,325135.28983695083,364486.63621000625,354331.7975701856,472974.9201238121,450779.422758524,441316.0817345289,431603.09271723736,13760.251956529737,131266.87793491292,145062.33390967897,286235.85371516284,329987.23769216397,0.0,284491.89788991143,284491.89788991143,445227.1906986886,45042.68691280464,425329.9999449811,119889.3864505666,0.0,0.0,69155.52095764197,310710.8591128688,321866.96786780504,156124.39467398782,217141.05406047142,341413.0842764202,448717.7044363331,246927.24229131956,219999.74178580265,166507.41121356867,161220.03402932564,161942.57022536683,310347.9276587935,510824.52382710465,148911.566253118,297724.14666102437,350608.8788505377,69155.52095764197,330714.1448276363,174504.00500871846,352872.56232428196,247367.49208367983,330714.1448276363,321376.426111735,192424.19910323631,358715.25870504265,338799.0558091219,541855.4004293073,298624.053404348,331312.4013589176,399760.27560714865,331312.4013589176,191592.56941777188,297672.249740424,241885.60387160612,23741.29244673643,529222.1400261245,374428.32901569805,344766.8323026495,359384.0979196181,220937.69019298797,38241.77482251721,134974.84967857174,46192.89075760774,335830.5559712869,360303.5099452321
254,41457.262916134576,239403.40590035077,187211.749510211,198557.9161471935,190543.36700620048,187211.749510211,190602.37703004878,99759.17933456307,157180.04242345018,154311.80331318628,195455.96133500768,183274.96169924692,129538.26191358228,130278.5661236584,0.0,0.0,0.0,70680.93459104377,47264.170362889316,0.0,69549.08370067991,69549.08370067991,109627.70920185589,0.0,166369.6447235421,0.0,0.0,0.0,0.0,39944.80712385202,39843.43231745149,9544.377955344356,47760.00113816027,149545.62876708637,115097.6312347462,51507.150625116396,16244.00839841116,54064.80672120283,52348.00010313859,52582.60695639113,75121.22091166182,171528.89577798764,0.0,103503.7797891635,198666.49563464476,0.0,99709.05296578351,27176.927953782193,136535.8596056744,26211.072142271878,99709.05296578351,229964.56951169856,954.613530220796,144918.3729443832,112848.84834754857,152684.40073042043,46580.92368798927,65286.10455898499,99972.1297992707,65286.10455898499,102303.3071595632,42861.57527755065,23882.990820984036,0.0,186069.29981021179,111560.91181325333,139363.1141000553,179171.57012168312,3410.454937210856,0.0,84058.43293842979,0.0,165678.5110083287,104742.62949571409
255,232363.76431945842,385096.6038368945,405908.5452506663,430509.0631446461,443719.36863428104,405908.5452506663,443856.7855957658,274519.6061759287,412791.4816912672,401923.02014606365,498418.4288149972,399483.78897334967,396107.3907396025,384279.22928169195,0.0,91044.80812796886,114391.87221153043,235957.36793068872,322634.20175186195,0.0,237550.62118455803,237550.62118455803,500421.340123802,2766.3843859438484,370211.64206367184,76315.67147897645,0.0,0.0,20077.403463903185,322206.3852835288,336142.34664410225,111073.54000241846,166515.00238436184,286932.0253364811,506170.21073799185,201679.46299640692,185455.61306629126,225830.81133655578,218659.64297439522,219639.6049723793,262843.7583508866,458365.4140320751,108326.81820873875,244137.9383777545,372877.58237544564,20077.403463903185,280801.60452139564,126089.39095860693,293177.0759327413,218108.2390577253,280801.60452139564,326434.64483988425,160981.8194427742,301493.7032107501,403936.1762731897,520217.4644037819,275128.33163899113,302632.38507490436,462816.17208575737,302632.38507490436,244340.05534735223,278366.4864184337,213060.7388509241,0.0,471064.48299817124,326005.05505403643,290290.3351442602,395790.68915387156,204534.18053760414,0.0,180871.9078257229,5455.661310628273,375427.2202779298,312564.0679214382
256,543784.3195700978,2824846.9062909763,2026664.5342379324,2149492.6878281105,2206241.3076382587,2026664.5342379324,2206924.5660178303,1043538.9100756312,2263613.745461733,2224031.528436286,2631245.5670320913,1987114.1703959415,1533567.3544859737,1512802.6451420104,0.0,0.0,0.0,741281.4402271515,806448.8845283597,0.0,748710.6976469776,748710.6976469776,1708198.0959182759,0.0,1754879.548673254,0.0,0.0,0.0,0.0,796035.1346549233,822260.1141196399,72639.13070220398,442384.5924223565,1436000.5442804855,1763999.1824849998,551118.0771615672,277343.07377064665,1135961.336988588,1099889.3326759879,1104818.6819301473,831946.9395537518,2037896.231864647,0.0,1004489.6030563719,2647743.583765281,0.0,1057178.1612293376,222721.6442508742,1324757.0162919294,424161.66558969073,1057178.1612293376,2638970.6947483905,127913.00265683554,1419422.529951314,1822539.6930170525,1985220.709210903,691867.4998096599,873151.2438290379,1644102.2192057504,873151.2438290379,1609781.1379118534,677273.2976517914,399217.0466827427,0.0,2135238.5848449958,1240820.5931037972,1368948.4508359553,2485881.994170268,258529.63018909597,0.0,1329142.9683618888,0.0,2321666.646248062,1162593.4859161212
257,324907.95390949387,489552.3289208458,618979.9464784372,656493.8826286455,639028.3351451361,618979.9464784372,639226.2380051996,423202.14412620413,395482.68059983966,384295.1427279142,537203.359328421,608896.0498464005,536245.7251398135,532933.7845510242,32839.94359396618,168769.4610533591,169528.82207957027,370018.30914106575,354584.781703635,0.0,363810.0964431929,363810.0964431929,451727.02890749124,68435.66794914742,569875.6041890649,161833.85715646393,0.0,0.0,112588.21997884943,317054.41074364126,326170.32344108034,208477.6504246657,292093.0968165973,471502.62702331715,456969.2583573865,316773.9377221545,262624.6533298573,143779.5543963439,139213.8913430593,139837.8031049735,392000.00420006446,643470.0013710664,188672.43982926506,402329.324204558,410943.2001491325,112588.21997884943,427567.5416876458,238174.3849232409,480817.4420881358,287701.2986851759,427567.5416876458,399698.5615656214,225776.72769418408,489266.8094755297,341264.7279883183,576560.1892225438,339462.31155757816,384204.4363676368,399077.84036011656,384204.4363676368,189489.22280641858,332694.59764769534,280895.1424749008,35783.888313372416,690381.7905903105,473049.6583982475,469892.54254565923,404598.8597469344,239364.1132303587,59706.00283880947,129201.61087931754,65445.6316740865,373182.0060092793,455129.20555339986
258,0.0,152014.37696247676,142467.34966615523,151101.73449440705,123988.67545967325,142467.34966615523,124027.0739345756,77819.90814258362,38882.07583530113,37122.51395615557,90060.38512599835,139031.58699454236,70536.3618599808,76761.76541408406,0.0,0.0,0.0,43049.34068378623,0.0,0.0,38425.96170105907,38425.96170105907,0.0,0.0,136764.75685778662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33821.973017465294,157029.83208423608,0.0,20183.801537708565,0.0,0.0,0.0,0.0,36968.019212865824,102552.26804163969,0.0,102360.3230143356,98877.7126728064,0.0,74255.30342200177,11518.282141790256,139405.46112558764,0.0,74255.30342200177,145975.05717073154,0.0,145208.04554126228,0.0,61611.02594456238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122236.29171962252,72683.94789577104,138625.98275808527,68219.22141456539,0.0,0.0,0.0,0.0,53883.701232423235,67009.23534830898
259,63236.04950635817,342579.8516760352,332976.5612721161,353156.9589249717,304074.50563821365,332976.5612721161,304168.67550679157,209478.82070834763,162626.9661457087,158105.48179279146,253214.0544813806,325630.386201035,213647.75072425086,222303.16647920362,0.0,0.0,0.0,154230.55039738765,17926.91386502284,0.0,145424.7080644819,145424.7080644819,81878.90021922284,0.0,318576.9820720664,0.0,0.0,0.0,0.0,0.0,0.0,38958.49122802864,126599.64163997537,335749.04570290924,93816.64932896203,112169.50989664698,12318.96329911973,0.0,0.0,0.0,149505.6480543291,270001.4165507285,0.0,240831.40163488057,250901.35510827324,0.0,205090.60119287012,85928.91572954805,310866.92103815044,20075.440541379136,205090.60119287012,319769.67935768707,0.0,320587.8267153383,60805.995533982576,207928.53139257783,45978.68953391562,87801.53624531339,51215.9464237665,87801.53624531339,30001.669050558558,31586.849677690134,15403.19797499213,0.0,309652.7615542185,209633.19184003072,306520.69040137413,206396.23672105986,0.0,0.0,9853.139768237304,0.0,180728.9236884715,198980.43561672833
260,86711.92257138797,525735.3003885971,504629.36599435046,535212.963933402,461695.475059625,504629.36599435046,461838.4591026909,312332.8974824638,248742.05792179494,241934.04385770988,386220.5418909714,493447.56921298965,320220.9347862267,333362.48049742397,0.0,0.0,0.0,226429.6560723912,18304.473260118048,0.0,213423.27416651792,213423.27416651792,119780.5644652825,0.0,481300.28614508326,0.0,0.0,0.0,0.0,0.0,0.0,49393.11629959388,184120.59344079447,506941.5975501362,138431.15973697754,162274.5618780102,8293.888409999467,0.0,0.0,0.0,219348.08874660375,408573.1191367981,0.0,360468.3698751161,386076.601476857,0.0,305632.55180468556,121770.28445579817,467479.74486528954,20764.064082601548,305632.55180468556,493634.2034256448,0.0,483090.9904328082,90920.46360555472,313468.3603536485,61255.41248077494,125645.83951456152,73488.82694129838,125645.83951456152,47733.79631681634,39202.27614925172,13617.824646458143,0.0,468324.6073176546,312970.8931211412,461960.61534957436,316982.5810844577,0.0,0.0,17459.342835144867,0.0,277692.6472759008,296475.2558766479
261,66545.9287494904,277633.70461170614,233517.6556556394,247670.24084689026,235003.99898018548,233517.6556556394,235076.77816847296,132989.36712391986,180566.12291975776,176872.6908907643,231528.69155883472,228659.44862029442,166262.37304228448,167383.5150491822,0.0,2956.1312570993605,0.0,100657.3805638842,71021.35778958748,0.0,98510.56201434822,98510.56201434822,136913.4723513968,0.0,209896.48775671778,4845.108823413859,0.0,0.0,0.0,60146.49484292795,60513.85762546571,29119.01184735597,73442.93932199484,189467.82223834266,142762.15042406222,77476.13120078894,37357.39737487137,58600.71736477854,56739.87469287255,56994.16451157453,105703.75080973223,213289.00908583836,8962.819709855436,136920.7070524581,224021.78345153574,0.0,132935.23306977242,49223.83950469163,176435.24292402915,48067.78525771327,132935.23306977242,253361.16056366198,19491.291621752433,185278.5349193102,131580.49071440866,189455.68049397483,70721.836760243,92482.15315659532,123349.28625396804,92482.15315659532,108961.83962012947,66215.98219340699,45284.830056709216,0.0,232632.06328996635,146556.7950820054,178029.95944518104,203423.98816096713,21066.763777839158,0.0,86877.16952689052,0.0,187315.57491263794,138705.80238608085
262,703355.272483356,785355.8418738958,979782.3020553715,1039163.0476344848,1020052.1042208979,979782.3020553715,1020368.0076288325,771452.214593346,781679.6931292361,758777.4620304805,996389.7422168143,965356.6735625055,1053140.3044842887,1021674.6670226392,96136.19179895055,371908.7310791374,423980.0482109677,703472.3779294272,886708.781624405,0.0,701585.901485001,701585.901485001,1105476.4253447426,171647.37684645073,936583.153921277,335574.8018400582,19712.454773055186,19626.872480263337,201006.17510745535,840816.273693185,872163.077073708,412718.7785591134,536105.0500698651,745692.4534773781,1102329.709132689,619245.0920504811,593706.7968599183,365448.1296336488,353843.46838424134,355429.2806883988,768257.9165170477,1101237.0018692738,416568.3697391692,687916.0438341612,712486.2500036979,201006.17510745535,787716.2466282833,441647.13730340404,795297.0674403663,663352.8326584854,787716.2466282833,630036.7516183536,534655.9676946938,798434.8460898747,771724.6260496206,1246025.831270444,789699.9203243472,856852.6281852822,977735.4927979449,856852.6281852822,381242.5778108586,793931.5345973923,650666.011600295,132247.66418213982,1155308.0301029035,894299.0538356378,766915.0588215584,747808.9622316475,620575.4474269145,155718.08046398615,249259.92569443712,182868.5325838105,701204.9274271731,865659.8061702745
263,735914.1739148524,1916809.189513847,1772003.6597608067,1879397.8209584318,1932950.9968682749,1772003.6597608067,1933549.6190413528,1064017.2444350438,1615681.396882446,1577327.9062327705,2093179.292722344,1739690.9339920313,1455465.2895645062,1435860.0294932346,0.0,220406.96483130893,241534.8948433858,865194.1936618369,927865.2014968772,0.0,860857.9972023447,860857.9972023447,1512149.1227682754,0.0,1573073.721887221,195608.34255344997,0.0,0.0,32838.76953227366,883169.6105209005,913522.9712806566,351296.41777550196,620856.6588265506,1286815.0140419037,1545129.7711604638,710253.6999605793,535776.2516158208,753814.7045609348,729877.6158692477,733148.6919443827,940493.6660520241,1830660.3371127732,277673.22541209485,1008849.4616008382,1709685.1513487152,32838.76953227366,1077729.2892647253,451199.4589893754,1254839.5266119908,639354.3644770422,1077729.2892647253,1639385.3136038752,422554.37443022156,1307066.6230936989,1371578.1776990034,1790084.0745712123,834682.845537245,970957.7415173748,1405995.8034328234,970957.7415173748,985498.7228231586,823984.960860207,619023.5575878428,0.0,1918279.4898585111,1226815.4121106928,1257955.8863377485,1683692.7120803567,514751.05442005786,0.0,765661.443611126,0.0,1567761.7710428077,1168097.1481322416
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,664699.060768218,2475401.973268832,1970724.6993674713,2090162.5599351968,2100908.155450429,1970724.6993674713,2101558.7928475947,1113312.7379233416,1809128.0409659566,1771372.9551240124,2266066.5160396793,1932291.5666999868,1508320.143451176,1497144.5264721569,0.0,93250.53681701816,87877.50500760006,861273.5926176433,831892.9500313862,0.0,855353.5911998617,855353.5911998617,1499235.694273921,0.0,1737511.2199597908,80496.08127545354,0.0,0.0,0.0,779787.0675481949,802201.6298277891,269064.0095487061,600706.6926459162,1461515.017415882,1543505.3775952463,680988.2484044642,429692.4001960884,804979.5594160631,779417.7509342814,782910.8499171572,932794.7230279814,1939896.749410217,151527.68175184788,1086168.92727031,2075360.386612044,0.0,1123238.666504248,403971.4110942632,1384975.9525819917,542116.7587505563,1123238.666504248,2120775.8523822622,293783.66395110183,1456896.9309945237,1452677.0630539462,1835161.228530324,758305.948555881,923322.1278996054,1399576.7635993334,923322.1278996054,1162421.2101035311,738164.8801043116,519184.72451459494,0.0,2059073.2458626034,1275543.0876729197,1402295.6119909082,1961885.4064113388,373903.0491345463,0.0,930520.329890273,0.0,1821007.383869286,1207735.116094668
266,98906.41697238563,360251.43930710206,343960.0536773424,364806.1175365753,326074.8577488911,343960.0536773424,326175.84098139306,213783.15981898134,209698.07660083025,204712.22831980835,291161.3337943977,336627.5321438891,238324.16113981945,243596.79915552225,0.0,12561.786803819494,0.0,165647.6878293596,79694.25781361284,0.0,159184.51269809302,159184.51269809302,150808.2744060512,0.0,321796.7104037184,20670.91095728671,0.0,0.0,11677.061386058669,54187.06262687889,51760.260842236494,58992.96253644746,131697.14335985726,314944.47736051347,159880.56272390118,128163.48725712608,54275.19467616858,18473.254536942663,17886.643623677883,17966.805791621886,167253.71445785812,295599.1063924382,20490.965532704846,230682.3373051032,278443.5103836922,11677.061386058669,211723.2080643851,94667.5669544514,294403.97412995104,64913.81839457399,211723.2080643851,329685.77259427716,25171.210455146233,305190.35409166495,130624.73511806465,247551.61050510674,92407.51473002377,127456.33482026287,125258.43692848325,127456.33482026287,94461.0913837018,82420.21126696089,60649.29088315334,0.0,331580.4490301964,223739.3557829746,292449.3106489202,244503.5758943028,13755.928633377369,0.0,68206.7428992691,0.0,220979.2192589886,213073.21374718443
267,555120.5071168395,1599950.8683956256,1488532.6643985973,1578746.7652712392,1528114.6901672136,1488532.6643985973,1528587.9372065961,892270.5131356266,1119838.6512468415,1093965.5577183326,1467355.643903385,1458876.3858667647,1125829.9095185325,1126466.7889417985,0.0,169619.72185725434,145528.90150535334,720294.6315011533,613010.3472735416,0.0,707105.3037617024,707105.3037617024,983598.5668171102,0.0,1334118.1327323439,168291.31592579774,0.0,0.0,71552.63511875382,545570.9107244624,557832.9820830673,301654.34322279785,543829.9978663393,1158412.576564795,1011714.2158751587,584284.6079488152,388883.8665087498,414998.7324162494,401820.61131476256,403621.44170000806,760982.2977480752,1405997.5905443344,211048.29127003523,886726.1534541291,1296443.8855713594,71552.63511875382,896332.6392236712,402864.49754362844,1111440.9880297657,454160.9110460741,896332.6392236712,1363412.2725764501,289089.64453675546,1156256.49434088,879546.6063514978,1278176.5390593298,589418.2278402803,710576.7364867791,890559.9979507385,710576.7364867791,645086.3714805203,568189.7158918773,437506.0250833255,0.0,1522219.3694233536,991124.5626484675,1111238.3729502852,1215852.9305186372,314375.85049839213,0.0,497085.81227237906,0.0,1120844.0850998126,944602.7983149728
268,201166.0345925165,300160.88246781216,362321.850787102,384280.7508348052,382588.799049078,362321.850787102,382707.2842764081,252480.79197587562,260402.31189042295,253113.0771949692,346438.7299254601,356537.7736633315,332545.9906663095,327621.2906348522,14830.923466910719,100894.82320479798,106294.94738336452,221322.65268371033,232834.54566503878,0.0,218806.6781957838,218806.6781957838,305784.07207293797,37545.4115185827,335283.8885615567,94483.81738726997,0.0,0.0,60238.299133756525,213826.40387942828,220775.53513600008,122499.07295043755,171226.02468981722,273143.30914087,308779.0948748984,190117.81769022119,163219.64821268315,107723.04046510061,104302.33779354257,104769.78723207724,237256.60433005486,398762.7869887732,113653.32384560336,235548.47624420415,260649.87636695668,60238.299133756525,255968.46179909096,138566.2799724649,280392.7333124879,181276.91387309766,255968.46179909096,246048.49640080426,141459.3237564676,285190.644867143,233093.32460886583,380841.96487298113,216585.13651289715,242834.372874859,272774.5216253692,242834.372874859,131850.37198686716,214085.54718983604,177111.44496982524,19470.149601278743,413678.0602950684,286744.4497005522,274000.2312991796,261749.12772239713,156311.80347955198,32305.19954679345,91956.57106730217,37036.274997352026,242998.98862962375,275814.43800740584
269,4261.14304761078,86506.32981299887,79987.085941372,84834.78811963697,72661.65620641888,79987.085941372,72684.15904203562,46069.67502904592,36382.29663473931,35349.49679909755,59757.643104754716,78157.97011732678,46662.31076343331,49094.73222088479,0.0,0.0,0.0,30131.400152023412,0.0,0.0,28080.347738302593,28080.347738302593,9575.560303638857,0.0,75839.76981725656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23592.53237211261,81593.9919483416,13218.253302935109,19145.044704744174,0.0,0.0,0.0,0.0,28495.461518967473,62792.81908420112,0.0,55448.015292677264,62432.58726150288,0.0,44759.80631250182,12768.746947147494,73724.41912633274,0.0,44759.80631250182,83045.77192588638,0.0,76748.37775960205,6550.510997752657,45439.165087924936,0.0,11345.726942937985,1674.0509373604536,11345.726942937985,1883.2006817054241,0.0,0.0,0.0,72505.21876961004,45613.42932298522,73386.03049438677,49336.51968250848,0.0,0.0,0.0,0.0,42542.6505183784,42718.034691867695
